VILLCODE,site_id,village,household_no,people_total
10015010029,花蓮縣花蓮市,主力里,1325,3281
10015010030,花蓮縣花蓮市,國安里,278,626
10015010031,花蓮縣花蓮市,國魂里,915,2366
10015010032,花蓮縣花蓮市,國慶里,508,1256
10015010033,花蓮縣花蓮市,民享里,1493,3431
10015010034,花蓮縣花蓮市,民有里,266,742
10015010035,花蓮縣花蓮市,民權里,215,544
10015010036,花蓮縣花蓮市,主計里,420,960
10015010037,花蓮縣花蓮市,主權里,2466,6373
10015010038,花蓮縣花蓮市,國華里,1098,2804
10015010039,花蓮縣花蓮市,國防里,411,988
10015010040,花蓮縣花蓮市,國福里,637,1673
10015010041,花蓮縣花蓮市,國裕里,2019,4821
10015010042,花蓮縣花蓮市,主安里,1161,3099
10015010043,花蓮縣花蓮市,國盛里,2042,4160
10015010044,花蓮縣花蓮市,國興里,1923,4835
10015010045,花蓮縣花蓮市,民孝里,1671,3975
10015020001,花蓮縣鳳林鎮,鳳仁里,517,1354
10015020002,花蓮縣鳳林鎮,鳳義里,295,694
10015020003,花蓮縣鳳林鎮,鳳禮里,252,639
10015020004,花蓮縣鳳林鎮,鳳智里,530,1294
10015020005,花蓮縣鳳林鎮,鳳信里,595,1501
10015020006,花蓮縣鳳林鎮,山興里,271,574
10015020007,花蓮縣鳳林鎮,大榮里,554,1423
10015020008,花蓮縣鳳林鎮,北林里,247,616
10015020009,花蓮縣鳳林鎮,南平里,261,563
10015020010,花蓮縣鳳林鎮,林榮里,365,914
10015020011,花蓮縣鳳林鎮,長橋里,468,1075
10015020012,花蓮縣鳳林鎮,森榮里,34,89
10015030001,花蓮縣玉里鎮,中城里,2290,6100
10015030002,花蓮縣玉里鎮,啟模里,772,1823
10015030003,花蓮縣玉里鎮,永昌里,523,1387
10015030004,花蓮縣玉里鎮,泰昌里,465,1453
10015030005,花蓮縣玉里鎮,國武里,497,1315
10015030006,花蓮縣玉里鎮,源城里,501,1350
10015030007,花蓮縣玉里鎮,長良里,294,707
10015030008,花蓮縣玉里鎮,樂合里,467,1062
10015030009,花蓮縣玉里鎮,東豐里,232,587
10015030010,花蓮縣玉里鎮,觀音里,689,1668
10015030011,花蓮縣玉里鎮,松浦里,615,1603
10015030012,花蓮縣玉里鎮,春日里,379,976
10015030013,花蓮縣玉里鎮,德武里,297,827
10015030014,花蓮縣玉里鎮,三民里,413,979
10015030015,花蓮縣玉里鎮,大禹里,480,1195
10015040001,花蓮縣新城鄉,新城村,550,1395
10015040002,花蓮縣新城鄉,順安村,375,1004
10015040003,花蓮縣新城鄉,康樂村,1036,2752
10015040004,花蓮縣新城鄉,北埔村,2042,4964
10015040005,花蓮縣新城鄉,佳林村,434,1127
10015040006,花蓮縣新城鄉,嘉里村,1786,4473
10015040007,花蓮縣新城鄉,嘉新村,624,1466
10015040008,花蓮縣新城鄉,大漢村,1167,2955
10015050001,花蓮縣吉安鄉,北昌村,3502,8940
10015050002,花蓮縣吉安鄉,勝安村,2314,5752
10015050003,花蓮縣吉安鄉,太昌村,1626,4218
10015050004,花蓮縣吉安鄉,永安村,1935,4737
10015050005,花蓮縣吉安鄉,慶豐村,3050,7830
10015050006,花蓮縣吉安鄉,吉安村,2481,6023
10015050007,花蓮縣吉安鄉,福興村,1270,3312
10015050008,花蓮縣吉安鄉,南華村,664,1719
10015050009,花蓮縣吉安鄉,干城村,691,1404
10015050010,花蓮縣吉安鄉,永興村,1293,3313
10015050011,花蓮縣吉安鄉,稻香村,1371,3687
10015050012,花蓮縣吉安鄉,南昌村,1843,4943
10015050013,花蓮縣吉安鄉,宜昌村,1782,4642
10015050014,花蓮縣吉安鄉,仁里村,2733,6777
10015050015,花蓮縣吉安鄉,東昌村,2508,6192
10015050016,花蓮縣吉安鄉,仁安村,1048,2608
10015050017,花蓮縣吉安鄉,仁和村,2033,5040
10015050018,花蓮縣吉安鄉,光華村,955,2239
10015060001,花蓮縣壽豐鄉,樹湖村,164,372
10015060002,花蓮縣壽豐鄉,溪口村,446,1132
10015060003,花蓮縣壽豐鄉,豐山村,866,2153
10015060004,花蓮縣壽豐鄉,豐裡村,577,1454
10015060005,花蓮縣壽豐鄉,豐坪村,403,1007
10015060006,花蓮縣壽豐鄉,共和村,371,808
10015060007,花蓮縣壽豐鄉,壽豐村,769,1868
10015060008,花蓮縣壽豐鄉,光榮村,324,875
10015060009,花蓮縣壽豐鄉,池南村,376,798
10015060010,花蓮縣壽豐鄉,平和村,649,1550
10015060011,花蓮縣壽豐鄉,志學村,1252,2896
10015060012,花蓮縣壽豐鄉,米棧村,132,268
10015060013,花蓮縣壽豐鄉,月眉村,395,919
10015060014,花蓮縣壽豐鄉,水璉村,366,770
10015060015,花蓮縣壽豐鄉,鹽寮村,276,543
10015070001,花蓮縣光復鄉,大安村,393,886
10015070002,花蓮縣光復鄉,大華村,603,1406
10015070003,花蓮縣光復鄉,大平村,425,1032
10015070004,花蓮縣光復鄉,大馬村,469,1119
10015070005,花蓮縣光復鄉,大同村,480,1160
10015070006,花蓮縣光復鄉,大進村,210,465
10015070007,花蓮縣光復鄉,大全村,334,835
10015070008,花蓮縣光復鄉,大興村,202,538
10015070009,花蓮縣光復鄉,大富村,142,322
10015070010,花蓮縣光復鄉,大豐村,192,457
10015070011,花蓮縣光復鄉,東富村,402,1097
10015070012,花蓮縣光復鄉,西富村,399,1015
10015070013,花蓮縣光復鄉,南富村,341,905
10015070014,花蓮縣光復鄉,北富村,371,985
10015080001,花蓮縣豐濱鄉,豐濱村,688,1757
10015080002,花蓮縣豐濱鄉,新社村,255,661
10015080003,花蓮縣豐濱鄉,磯崎村,164,418
10015080004,花蓮縣豐濱鄉,港口村,312,791
10015080005,花蓮縣豐濱鄉,靜浦村,271,690
10015090001,花蓮縣瑞穗鄉,瑞穗村,921,2091
10015090002,花蓮縣瑞穗鄉,瑞美村,894,2082
10015090003,花蓮縣瑞穗鄉,瑞良村,254,575
10015090004,花蓮縣瑞穗鄉,瑞祥村,485,1030
10015090005,花蓮縣瑞穗鄉,瑞北村,272,656
10015090006,花蓮縣瑞穗鄉,舞鶴村,431,1026
10015090007,花蓮縣瑞穗鄉,鶴岡村,370,975
10015090008,花蓮縣瑞穗鄉,奇美村,115,377
10015090009,花蓮縣瑞穗鄉,富源村,360,830
10015090010,花蓮縣瑞穗鄉,富民村,410,936
10015090011,花蓮縣瑞穗鄉,富興村,299,619
10015100001,花蓮縣富里鄉,吳江村,225,515
10015100002,花蓮縣富里鄉,東里村,478,1071
10015100003,花蓮縣富里鄉,萬寧村,249,700
10015100004,花蓮縣富里鄉,新興村,302,632
10015100005,花蓮縣富里鄉,竹田村,495,1171
10015100006,花蓮縣富里鄉,羅山村,188,494
10015100007,花蓮縣富里鄉,石牌村,375,980
10015100008,花蓮縣富里鄉,明里村,167,416
10015100009,花蓮縣富里鄉,富里村,608,1504
10015100010,花蓮縣富里鄉,永豐村,194,474
10015100011,花蓮縣富里鄉,豐南村,289,661
10015100012,花蓮縣富里鄉,富南村,220,544
10015100013,花蓮縣富里鄉,學田村,267,707
10015110001,花蓮縣秀林鄉,崇德村,556,1828
10015110002,花蓮縣秀林鄉,富世村,716,2272
10015110003,花蓮縣秀林鄉,秀林村,702,2267
10015110004,花蓮縣秀林鄉,水源村,443,1579
10015110005,花蓮縣秀林鄉,銅門村,443,1486
10015110006,花蓮縣秀林鄉,文蘭村,403,1433
10015110007,花蓮縣秀林鄉,景美村,727,2240
10015110008,花蓮縣秀林鄉,佳民村,383,1288
10015110009,花蓮縣秀林鄉,和平村,611,1969
10015120001,花蓮縣萬榮鄉,西林村,467,1278
10015120002,花蓮縣萬榮鄉,見晴村,215,633
10015120003,花蓮縣萬榮鄉,萬榮村,330,949
10015120004,花蓮縣萬榮鄉,明利村,285,778
10015120005,花蓮縣萬榮鄉,馬遠村,389,1289
10015120006,花蓮縣萬榮鄉,紅葉村,439,1256
10015130001,花蓮縣卓溪鄉,崙山村,179,681
10015130002,花蓮縣卓溪鄉,立山村,369,1142
10015130003,花蓮縣卓溪鄉,太平村,234,873
10015130004,花蓮縣卓溪鄉,卓溪村,251,895
10015130005,花蓮縣卓溪鄉,卓清村,350,1284
10015130006,花蓮縣卓溪鄉,古風村,322,1098
10016010002,澎湖縣馬公市,復興里,339,527
10016010003,澎湖縣馬公市,長安里,259,617
10016010004,澎湖縣馬公市,中央里,252,573
10016010005,澎湖縣馬公市,啟明里,400,959
10016010006,澎湖縣馬公市,重慶里,441,1044
10016010007,澎湖縣馬公市,中興里,434,883
10016010008,澎湖縣馬公市,光復里,886,2174
10016010009,澎湖縣馬公市,光榮里,1914,4715
10016010010,澎湖縣馬公市,光明里,584,1333
10016010011,澎湖縣馬公市,朝陽里,2272,6028
10016010012,澎湖縣馬公市,陽明里,1124,2790
10016010013,澎湖縣馬公市,重光里,652,1698
10016010014,澎湖縣馬公市,西衛里,3649,7123
10016010015,澎湖縣馬公市,西文里,1537,4043
10016010016,澎湖縣馬公市,東文里,1429,4130
10016010017,澎湖縣馬公市,案山里,1011,2036
10016010018,澎湖縣馬公市,光華里,587,1217
10016010019,澎湖縣馬公市,前寮里,412,1128
10016010020,澎湖縣馬公市,石泉里,1174,3194
10016010021,澎湖縣馬公市,菜園里,167,486
10016010022,澎湖縣馬公市,東衛里,945,2471
10016010023,澎湖縣馬公市,安宅里,284,707
10016010024,澎湖縣馬公市,烏崁里,454,1201
10016010025,澎湖縣馬公市,興仁里,615,1459
10016010026,澎湖縣馬公市,鐵線里,296,779
10016010027,澎湖縣馬公市,山水里,697,1920
10016010028,澎湖縣馬公市,鎖港里,1069,2875
10016010029,澎湖縣馬公市,五德里,316,505
10016010030,澎湖縣馬公市,井垵里,141,429
10016010031,澎湖縣馬公市,󼱹裡里,452,1328
10016010032,澎湖縣馬公市,風櫃里,515,1569
10016010033,澎湖縣馬公市,虎井里,372,891
10016010034,澎湖縣馬公市,桶盤里,127,399
10016020001,澎湖縣湖西鄉,湖西村,498,1379
10016020002,澎湖縣湖西鄉,湖東村,152,400
10016020003,澎湖縣湖西鄉,青螺村,100,263
10016020004,澎湖縣湖西鄉,白坑村,115,323
10016020005,澎湖縣湖西鄉,南寮村,279,774
10016020006,澎湖縣湖西鄉,北寮村,133,380
10016020007,澎湖縣湖西鄉,紅羅村,330,853
10016020008,澎湖縣湖西鄉,西溪村,509,919
10016020009,澎湖縣湖西鄉,成功村,469,988
10016020010,澎湖縣湖西鄉,東石村,46,122
10016020011,澎湖縣湖西鄉,中西村,87,238
10016020012,澎湖縣湖西鄉,潭邊村,98,325
10016020013,澎湖縣湖西鄉,鼎灣村,409,684
10016020014,澎湖縣湖西鄉,許家村,185,435
10016020015,澎湖縣湖西鄉,沙港村,357,885
10016020016,澎湖縣湖西鄉,城北村,170,392
10016020017,澎湖縣湖西鄉,太武村,34,97
10016020018,澎湖縣湖西鄉,隘門村,489,1063
10016020019,澎湖縣湖西鄉,林投村,399,1173
10016020020,澎湖縣湖西鄉,尖山村,297,789
10016020021,澎湖縣湖西鄉,龍門村,696,1997
10016020022,澎湖縣湖西鄉,菓葉村,309,831
10016030001,澎湖縣白沙鄉,中屯村,215,615
10016030002,澎湖縣白沙鄉,講美村,264,758
10016030003,澎湖縣白沙鄉,城前村,30,117
10016030004,澎湖縣白沙鄉,鎮海村,59,163
10016030005,澎湖縣白沙鄉,港子村,136,318
10016030006,澎湖縣白沙鄉,岐頭村,92,220
10016030007,澎湖縣白沙鄉,小赤村,74,192
10016030008,澎湖縣白沙鄉,赤崁村,738,2011
10016030009,澎湖縣白沙鄉,瓦硐村,139,322
10016030010,澎湖縣白沙鄉,後寮村,391,844
10016030011,澎湖縣白沙鄉,通梁村,346,899
10016030012,澎湖縣白沙鄉,吉貝村,539,1604
10016030013,澎湖縣白沙鄉,鳥嶼村,430,1293
10016030014,澎湖縣白沙鄉,員貝村,106,307
10016030015,澎湖縣白沙鄉,大倉村,85,281
10016040001,澎湖縣西嶼鄉,橫礁村,115,344
10016040002,澎湖縣西嶼鄉,合界村,158,454
10016040003,澎湖縣西嶼鄉,小門村,91,313
10016040004,澎湖縣西嶼鄉,竹灣村,342,895
10016040005,澎湖縣西嶼鄉,大池村,266,735
10016040006,澎湖縣西嶼鄉,二崁村,65,146
10016040007,澎湖縣西嶼鄉,池東村,301,710
10016040008,澎湖縣西嶼鄉,池西村,105,226
10016040009,澎湖縣西嶼鄉,赤馬村,264,648
10016040010,澎湖縣西嶼鄉,內垵村,537,1438
10016040011,澎湖縣西嶼鄉,外垵村,844,2396
10016050001,澎湖縣望安鄉,東安村,333,817
10016050002,澎湖縣望安鄉,西安村,217,506
10016050003,澎湖縣望安鄉,中社村,139,359
10016050004,澎湖縣望安鄉,水垵村,196,527
10016050005,澎湖縣望安鄉,將軍村,599,1613
10016050006,澎湖縣望安鄉,東坪村,188,657
10016050007,澎湖縣望安鄉,西坪村,99,257
10016050008,澎湖縣望安鄉,東吉村,158,297
10016050009,澎湖縣望安鄉,花嶼村,143,365
10016060001,澎湖縣七美鄉,東湖村,127,278
10016060002,澎湖縣七美鄉,西湖村,264,665
10016060003,澎湖縣七美鄉,中和村,322,751
10016060004,澎湖縣七美鄉,平和村,185,402
10016060005,澎湖縣七美鄉,海豐村,147,411
10016060006,澎湖縣七美鄉,南港村,429,1341
10017010001,基隆市中正區,德義里,369,729
10017010002,基隆市中正區,正義里,632,1292
10017010003,基隆市中正區,信義里,452,932
10017010004,基隆市中正區,義重里,498,1095
10017010005,基隆市中正區,港通里,659,1315
10017010006,基隆市中正區,中船里,560,1263
10017010007,基隆市中正區,正船里,631,1319
10017010008,基隆市中正區,入船里,389,812
10017010009,基隆市中正區,中砂里,971,1711
10017010010,基隆市中正區,正砂里,1149,2479
10017010011,基隆市中正區,真砂里,629,1431
10017010012,基隆市中正區,砂灣里,1001,2231
10017010013,基隆市中正區,建國里,932,2206
10017010014,基隆市中正區,中濱里,602,1345
10017010015,基隆市中正區,海濱里,522,1266
10017010016,基隆市中正區,社寮里,786,1897
10017010017,基隆市中正區,和憲里,460,1064
10017010018,基隆市中正區,平寮里,560,1330
10017010019,基隆市中正區,八斗里,658,1599
10017010020,基隆市中正區,碧砂里,572,1336
10017010021,基隆市中正區,長潭里,196,483
10017010022,基隆市中正區,砂子里,3004,6518
10017010023,基隆市中正區,中正里,770,1755
10017010024,基隆市中正區,正濱里,469,954
10017010025,基隆市中正區,新豐里,3160,6611
10017010026,基隆市中正區,新富里,2286,5813
10017020001,基隆市七堵區,長興里,1725,4310
10017020002,基隆市七堵區,正光里,1350,2938
10017020003,基隆市七堵區,富民里,1626,3993
10017020004,基隆市七堵區,永平里,935,2157
10017020005,基隆市七堵區,永安里,1046,2523
10017020006,基隆市七堵區,八德里,657,1705
10017020007,基隆市七堵區,自強里,556,1345
10017020008,基隆市七堵區,六堵里,1104,2568
10017020009,基隆市七堵區,泰安里,2184,5004
10017020010,基隆市七堵區,堵北里,1628,4245
10017020011,基隆市七堵區,堵南里,960,2359
10017020012,基隆市七堵區,瑪南里,175,452
10017020013,基隆市七堵區,瑪東里,173,330
10017020014,基隆市七堵區,瑪西里,164,347
10017020015,基隆市七堵區,友一里,1033,2122
10017020016,基隆市七堵區,友二里,273,485
10017020017,基隆市七堵區,正明里,897,2207
10017020018,基隆市七堵區,百福里,2709,7154
10017020019,基隆市七堵區,實踐里,1693,4373
10017020020,基隆市七堵區,長安里,1146,2859
10017030001,基隆市暖暖區,八西里,647,1553
10017030002,基隆市暖暖區,八堵里,298,701
10017030003,基隆市暖暖區,八南里,363,820
10017030004,基隆市暖暖區,過港里,1714,4142
10017030005,基隆市暖暖區,碇內里,1267,3078
10017030006,基隆市暖暖區,碇和里,1467,3395
10017030007,基隆市暖暖區,暖同里,1275,2869
10017030008,基隆市暖暖區,暖暖里,1195,2953
10017030009,基隆市暖暖區,暖東里,193,452
10017030010,基隆市暖暖區,暖西里,2266,5535
10017030011,基隆市暖暖區,八中里,200,455
10017030012,基隆市暖暖區,碇安里,2350,5602
10017030013,基隆市暖暖區,碇祥里,3002,6914
10017040001,基隆市仁愛區,林泉里,886,2194
10017040002,基隆市仁愛區,花崗里,570,1411
10017040003,基隆市仁愛區,虹橋里,848,2028
10017040004,基隆市仁愛區,水錦里,1018,2472
10017040005,基隆市仁愛區,智仁里,1300,3174
10017040006,基隆市仁愛區,和明里,1019,2378
10017040007,基隆市仁愛區,忠勇里,479,1172
10017040008,基隆市仁愛區,玉田里,568,1254
10017040009,基隆市仁愛區,仁德里,476,975
10017040010,基隆市仁愛區,博愛里,719,1620
10017040011,基隆市仁愛區,福仁里,360,767
10017040012,基隆市仁愛區,誠仁里,456,977
10017040013,基隆市仁愛區,吉仁里,1254,2733
10017040014,基隆市仁愛區,育仁里,329,775
10017040015,基隆市仁愛區,英仁里,628,1336
10017040016,基隆市仁愛區,龍門里,384,828
10017040017,基隆市仁愛區,德厚里,848,1900
10017040018,基隆市仁愛區,曲水里,402,851
10017040019,基隆市仁愛區,崇文里,501,921
10017040020,基隆市仁愛區,文安里,459,881
10017040021,基隆市仁愛區,兆連里,353,769
10017040022,基隆市仁愛區,獅球里,466,1052
10017040023,基隆市仁愛區,書院里,476,1168
10017040024,基隆市仁愛區,朝棟里,1352,3032
10017040025,基隆市仁愛區,明德里,389,712
10017040026,基隆市仁愛區,同風里,295,569
10017040027,基隆市仁愛區,文昌里,410,732
10017040028,基隆市仁愛區,新店里,329,628
10017040029,基隆市仁愛區,光華里,1374,2760
10017050001,基隆市中山區,新建里,418,842
10017050002,基隆市中山區,安民里,495,1086
10017050003,基隆市中山區,安平里,343,815
10017050004,基隆市中山區,中山里,444,1069
10017050005,基隆市中山區,民治里,363,793
10017050006,基隆市中山區,中興里,635,1352
10017050007,基隆市中山區,仁正里,330,808
10017050008,基隆市中山區,健民里,578,1247
10017050009,基隆市中山區,通化里,492,1051
10017050010,基隆市中山區,居仁里,615,1391
10017050011,基隆市中山區,通明里,780,1867
10017050012,基隆市中山區,協和里,677,1691
10017050013,基隆市中山區,文化里,699,1398
10017050014,基隆市中山區,仙洞里,280,636
10017050015,基隆市中山區,太白里,408,941
10017050016,基隆市中山區,西榮里,320,707
10017050017,基隆市中山區,西華里,428,924
10017050018,基隆市中山區,西定里,418,1001
10017050019,基隆市中山區,西康里,749,1727
10017050020,基隆市中山區,德和里,2364,5995
10017050021,基隆市中山區,中和里,2519,6271
10017050022,基隆市中山區,德安里,1728,4331
10017050023,基隆市中山區,和平里,232,472
10017050024,基隆市中山區,和慶里,2917,7536
10017060001,基隆市安樂區,西川里,560,1298
10017060002,基隆市安樂區,定國里,466,1123
10017060003,基隆市安樂區,新西里,628,1482
10017060004,基隆市安樂區,定邦里,505,1110
10017060005,基隆市安樂區,慈仁里,411,989
10017060006,基隆市安樂區,干城里,865,2245
10017060007,基隆市安樂區,永康里,858,2152
10017060008,基隆市安樂區,嘉仁里,1491,3479
10017060009,基隆市安樂區,安和里,393,931
10017060010,基隆市安樂區,樂一里,270,595
10017060011,基隆市安樂區,外寮里,1841,4514
10017060012,基隆市安樂區,中崙里,766,1926
10017060013,基隆市安樂區,內寮里,2521,6148
10017060014,基隆市安樂區,新崙里,1900,4790
10017060015,基隆市安樂區,三民里,1285,2816
10017060016,基隆市安樂區,四維里,2068,5476
10017060017,基隆市安樂區,五福里,1604,3830
10017060018,基隆市安樂區,六合里,1760,4372
10017060019,基隆市安樂區,七賢里,1161,2810
